Image_Name,Status,Timestamp
Anomaly_rDRBX1.jpg,Anomaly,09/07/2025 11:32:15
Anomaly_SEn5tY.jpg,Anomaly,09/07/2025 11:43:14
Anomaly_SFFHu1.jpg,Anomaly,09/07/2025 11:54:13
Anomaly_tqu9Jk.jpg,Anomaly,09/07/2025 13:50:51
Anomaly_UBMf2K.jpg,Anomaly,09/07/2025 14:01:50
Anomaly_UjYXG4.jpg,Anomaly,09/07/2025 14:12:49
Anomaly_usQ8kS.jpg,Anomaly,09/07/2025 17:04:11
Anomaly_V5LauP.jpg,Anomaly,09/07/2025 17:15:10
Anomaly_WE7tX5.jpg,Anomaly,09/07/2025 19:11:55
Anomaly_xA2hEN.jpg,Anomaly,09/07/2025 19:22:54
Anomaly_XF7jk0.jpg,Anomaly,09/07/2025 19:33:53
Anomaly_xpIMEo.jpg,Anomaly,10/07/2025 12:25:49
Anomaly_yA37R9.jpg,Anomaly,10/07/2025 12:36:48
Anomaly_zb0VhF.jpg,Anomaly,10/07/2025 13:56:09
Anomaly_ZGNe7i.jpg,Anomaly,10/07/2025 14:07:07
Anomaly_ZinxjI.jpg,Anomaly,10/07/2025 15:43:31
Anomaly_zKtID3.jpg,Anomaly,10/07/2025 15:54:30
Normal_02b7f8c1-f43a-4ebe-8634-152d1143c080.jpg,Normal,04/07/2025 21:42:02
Normal_0a647e24-6c84-4c20-8036-a52e41be8ad3.jpg,Normal,05/07/2025 09:51:06
Normal_0e598ec5-b8a8-4199-a64d-9bf23272aff5.jpg,Normal,05/07/2025 10:30:11
Normal_0fb07309-35ca-42d5-8e4f-e288b623883f.jpg,Normal,05/07/2025 11:44:15
Normal_10cbbf87-e462-4ae2-82eb-68098f6fd96d.jpg,Normal,05/07/2025 12:23:20
Normal_1607d1e5-6c47-4ee9-9da6-620a7c3d39d2.jpg,Normal,05/07/2025 13:36:48
Normal_20fef6da-1d4c-4b84-800e-c201705459a0.jpg,Normal,05/07/2025 14:15:53
Normal_22823c06-5bf3-4c0d-9259-7f8ad4a758e8.jpg,Normal,05/07/2025 14:54:58
Normal_255b32d9-2327-4c85-925e-4d8bd123905e.jpg,Normal,05/07/2025 15:34:02
Normal_2991c24c-7d01-4b6e-b9ed-12b5770948bc.jpg,Normal,05/07/2025 16:47:38
Normal_2bc4d5c5-0d82-4938-bf9f-34b9f8f8674d.jpg,Normal,05/07/2025 17:26:42
Normal_31127fac-43f2-478e-8888-c2bd6f221864.jpg,Normal,05/07/2025 18:05:47
Normal_3236f0a5-d59a-4d71-95ff-5ecb5a128f35.jpg,Normal,05/07/2025 18:44:52
Normal_3c53a3d6-e8a6-4bab-a2c0-927c53e37f9b.jpg,Normal,05/07/2025 19:23:56
Normal_3c57dc17-e545-4246-8949-483e88c0ce14.jpg,Normal,05/07/2025 20:03:01
Normal_3d046871-fa82-4cab-8f68-5c5168e53972.jpg,Normal,05/07/2025 21:15:41
Normal_3fd5499d-53af-49fd-98de-3d160358fa87.jpg,Normal,05/07/2025 21:54:46
Normal_40fc4e98-cc6b-49ae-88df-97cc8ed5872c.jpg,Normal,06/07/2025 10:03:50
Normal_435acd41-55cb-43e9-9ed2-f3132c05ce6f.jpg,Normal,06/07/2025 10:42:55
Normal_44273c63-7b30-445f-9ff9-30e604253745.jpg,Normal,06/07/2025 11:22:00
Normal_46f07148-c48b-4cfd-a124-337b58e9ceda.jpg,Normal,06/07/2025 12:01:04
Normal_4e5ac53c-6daa-4471-b398-73d6ceb5a22a.jpg,Normal,06/07/2025 13:13:43
Normal_502fa217-ec22-4dd6-a820-f914b6724960.jpg,Normal,06/07/2025 13:52:47
Normal_50c6ecf0-7d03-49ff-b648-fc8d44f0f920.jpg,Normal,06/07/2025 14:31:52
Normal_53c8de95-e4ea-4147-9b02-f545a5604b38.jpg,Normal,06/07/2025 15:10:57
Normal_584be7ad-cef7-4b47-93d9-f8f67636009a.jpg,Normal,06/07/2025 15:50:01
Normal_592e2b86-6f3e-4da9-a25a-34d27de5264a.jpg,Normal,06/07/2025 16:29:06
Normal_5dacc3ac-1e88-4cdd-b179-f659058b2b64.jpg,Normal,06/07/2025 17:41:52
Normal_5ea8fd20-7788-4567-941e-58d7e6f97f71.jpg,Normal,06/07/2025 18:55:55
Normal_63274521-ad8b-48de-830d-62926f6df9af.jpg,Normal,06/07/2025 19:34:59
Normal_640c156d-be7e-471e-868e-b33b10521a29.jpg,Normal,06/07/2025 20:14:04
Normal_6462f97e-9e4c-4a70-8d2d-ba18197e1832.jpg,Normal,06/07/2025 20:53:09
Normal_648b13fb-e405-4690-bee9-e6f4d34aa3bc.jpg,Normal,06/07/2025 21:32:13
Normal_662540d7-aa5d-49d3-8dba-275fe86ed1c8.jpg,Normal,07/07/2025 09:41:18
Normal_67b1fe48-b978-4f11-82c8-951a288d34e1.jpg,Normal,07/07/2025 10:44:04
Normal_6a2a5079-b4b3-4fe2-a63f-3eb1618d507c.jpg,Normal,07/07/2025 11:23:09
Normal_6c8d4da9-49bd-4b4f-9fd1-900872cb542d.jpg,Normal,07/07/2025 12:02:14
Normal_6d8fb522-515a-454f-8679-c216c643d591.jpg,Normal,07/07/2025 12:41:18
Normal_72b6c8c8-c320-4a0d-80ad-f607e349cf64.jpg,Normal,07/07/2025 13:45:21
Normal_72d39cf3-e354-4ed6-9573-33116ae913db.jpg,Normal,07/07/2025 14:24:25
Normal_784c1be1-cf33-40a0-8195-3178f71442b6.jpg,Normal,07/07/2025 15:03:30
Normal_798ad9d0-0107-4d47-8209-5e99c0be0f6a.jpg,Normal,07/07/2025 16:06:44
Normal_7a28739c-b211-4b98-b1b4-4d10ba8e57d6.jpg,Normal,07/07/2025 16:45:48
Normal_7b01ae5f-31da-463f-8116-08c036bb158c.jpg,Normal,07/07/2025 17:24:53
Normal_8029d894-5615-4020-8025-271e33ed8837.jpg,Normal,07/07/2025 18:28:14
Normal_818110d8-03a0-4eae-b722-ca395d7c042e.jpg,Normal,07/07/2025 19:07:19
Normal_854e9617-afbb-45cc-ba92-d05f2b173c7b.jpg,Normal,07/07/2025 19:46:23
Normal_86bbf011-f2d5-4cb5-8d18-27633230549e.jpg,Normal,07/07/2025 20:25:28
Normal_87e6234c-6689-475a-94b1-99f8ce2b3fe1.jpg,Normal,07/07/2025 21:04:33
Normal_8c8f843b-9c5e-4709-996f-bbc64558b6e6.jpg,Normal,07/07/2025 21:43:37
Normal_9327ebc5-1f72-4b79-abc2-bf11b5416c71.jpg,Normal,08/07/2025 09:52:42
Normal_9378625f-a8b3-4651-86ec-923a6d442512.jpg,Normal,08/07/2025 10:31:46
Normal_93e3ba38-40dd-4a85-84cf-1dc1ce724ddf.jpg,Normal,08/07/2025 11:10:51
Normal_93f3d598-4693-44c4-9a10-78dfa2004918.jpg,Normal,08/07/2025 11:49:56
Normal_94d0aa4c-4272-4405-80e1-ebbe6fc39a49.jpg,Normal,08/07/2025 12:29:00
Normal_94ebae77-4cde-46f7-ace1-78925c0a8349.jpg,Normal,08/07/2025 13:43:02
Normal_9603f3f3-73d9-4d0c-ab88-b736f7342cec.jpg,Normal,08/07/2025 14:22:06
Normal_981677c4-a01c-42b8-b17c-895cfc4fe0bf.jpg,Normal,08/07/2025 15:01:11
Normal_a1da3b08-c86e-4a7e-9c9f-6fa6b029c544.jpg,Normal,08/07/2025 16:13:24
Normal_a3b70607-1080-41d6-bf94-f57ee9058946.jpg,Normal,08/07/2025 16:52:29
Normal_a7c7a457-5c6c-4a43-9fe7-a9ad70cdbcdb.jpg,Normal,08/07/2025 17:31:34
Normal_a7cffb59-bef5-4904-9099-e69d15702cc2.jpg,Normal,08/07/2025 18:10:38
Normal_aa33cfff-f9bc-425d-bcb9-fe46a5e4186e.jpg,Normal,08/07/2025 18:49:43
Normal_aa76a10e-2f8f-4a82-9e7b-0974d17ec872.jpg,Normal,08/07/2025 19:28:47
Normal_aaf93e48-a2d1-4a23-8a63-0c13011a3dd1.jpg,Normal,08/07/2025 20:07:52
Normal_b3d162e4-2c54-405b-9ed0-404eb0ec9157.jpg,Normal,08/07/2025 21:21:09
Normal_b3f2d033-d287-4cce-abbe-ef21103bca26.jpg,Normal,09/07/2025 09:30:13
Normal_b44537fa-5dc4-4ad4-a04c-88839a98679c.jpg,Normal,09/07/2025 10:09:18
Normal_b6a2cd06-73b9-4f98-918f-0f3584884e91.jpg,Normal,09/07/2025 10:48:22
Normal_b9d1d100-c133-48a1-abe7-b4f820f88288.jpg,Normal,09/07/2025 11:27:27
Normal_ba882bb5-2b2b-4e9c-8a6e-0fddd7468de5.jpg,Normal,09/07/2025 12:41:10
Normal_ba9d36b5-ed4a-4102-8f13-7b422af98633.jpg,Normal,09/07/2025 13:20:14
Normal_baf28bab-6cc3-4165-8a95-d9b9f96c50eb.jpg,Normal,09/07/2025 14:34:02
Normal_bb0ec204-3223-4895-842f-fa4b769fece3.jpg,Normal,09/07/2025 15:13:06
Normal_bee755c4-9b10-4999-9802-726f1cf7275e.jpg,Normal,09/07/2025 15:52:11
Normal_c0be9b4e-1e04-4e1d-8d94-22c9becb57f7.jpg,Normal,09/07/2025 16:31:15
Normal_c4ca8c13-89e6-41a5-a08c-026401aa5d5a.jpg,Normal,09/07/2025 17:44:13
Normal_c60be48f-72e7-42ae-99b0-f431928a75e0.jpg,Normal,09/07/2025 18:23:18
Normal_cbbcf6ef-aa2a-45f4-a58d-66b10b236312.jpg,Normal,09/07/2025 19:02:22
Normal_ce896d33-4d24-4b24-a895-15ef81c1d901.jpg,Normal,09/07/2025 20:15:47
Normal_cee3fc3d-805a-445a-b012-053c66e27f4a.jpg,Normal,09/07/2025 20:54:51
Normal_cfea1c53-1344-48b9-be32-a2880d878414.jpg,Normal,09/07/2025 21:33:56
Normal_d0a0b03e-9316-4c23-852a-09807ea79a22.jpg,Normal,10/07/2025 09:43:01
Normal_d18bce0f-1953-4419-88a8-fbf77f0d6663.jpg,Normal,10/07/2025 10:22:05
Normal_d57021c8-236f-4999-93e0-9662da2da4be.jpg,Normal,10/07/2025 11:01:10
Normal_dce2f4ce-59a1-405a-815a-a2987dc053db.jpg,Normal,10/07/2025 11:40:14
Normal_dd8127a2-8a05-4297-9aa0-c911b4d6942f.jpg,Normal,10/07/2025 12:19:19
Normal_de5ce1c0-d96e-4ce2-80f4-2e1f2a4cd9ce.jpg,Normal,10/07/2025 13:22:43
Normal_df8417bf-188a-4612-8971-e9e9af85a1cb.jpg,Normal,10/07/2025 14:25:32
Normal_e0a9b8a2-077a-4274-8f7a-78d5f4577822.jpg,Normal,10/07/2025 15:04:37
Normal_e2d12c2d-5198-4c28-bcb7-5a2f5785f997.jpg,Normal,10/07/2025 16:08:17
Normal_e4a53890-9a0a-4002-9dc8-b3824d6ef71f.jpg,Normal,10/07/2025 16:47:22
Normal_e5970a09-f7bd-455d-8ff7-c0ee48fca87b.jpg,Normal,10/07/2025 17:26:26
Normal_e6cead5c-a853-4007-bd5d-86850cb21cc1.jpg,Normal,10/07/2025 18:05:31
Normal_ee84ae0b-324f-446b-a784-5d219b73b43b.jpg,Normal,10/07/2025 18:44:36
Normal_ee91d416-2f95-41bf-8f89-22f4209a8081.jpg,Normal,10/07/2025 19:23:40
Normal_f7dd9a48-0c61-4fd7-b7c6-0c6161060132.jpg,Normal,10/07/2025 20:02:45
Normal_fb095134-1d36-446e-b37c-6e7bddb012e6.jpg,Normal,10/07/2025 20:41:49
Normal_fbf73b66-3bec-4749-b560-f0e66f23ec9a.jpg,Normal,10/07/2025 21:20:54
Normal_fdb0216b-8da5-495f-b8f1-7dffcc672ec3.jpg,Normal,10/07/2025 21:59:59
