Image_Name,Status,Timestamp
Anomaly_PoA57l.jpg,Anomaly,30/06/2025 21:38:17
Anomaly_ppgI2d.jpg,Anomaly,30/06/2025 21:40:47
Anomaly_PwrTmL.jpg,Anomaly,01/07/2025 10:09:51
Anomaly_Q7t748.jpg,Anomaly,01/07/2025 10:12:21
Anomaly_qElKQ6.jpg,Anomaly,01/07/2025 10:14:50
Anomaly_qGXHGf.jpg,Anomaly,01/07/2025 10:17:20
Anomaly_qLLKck.jpg,Anomaly,01/07/2025 17:55:54
Anomaly_QoZkTO.jpg,Anomaly,01/07/2025 17:58:24
Anomaly_r6UW1G.jpg,Anomaly,01/07/2025 18:00:53
Anomaly_R8r6iv.jpg,Anomaly,01/07/2025 19:41:56
Anomaly_RfcXMd.jpg,Anomaly,01/07/2025 19:44:26
Anomaly_sKDt0h.jpg,Anomaly,01/07/2025 19:46:55
Anomaly_sSFruz.jpg,Anomaly,02/07/2025 10:46:42
Anomaly_t5aUkr.jpg,Anomaly,02/07/2025 10:49:11
Anomaly_TbVljh.jpg,Anomaly,02/07/2025 10:51:41
Anomaly_Tnm8Ie.jpg,Anomaly,02/07/2025 11:54:42
Anomaly_Tp58Fo.jpg,Anomaly,02/07/2025 11:57:12
Anomaly_U3v1Xe.jpg,Anomaly,02/07/2025 13:17:02
Anomaly_ucZW5L.jpg,Anomaly,02/07/2025 13:19:32
Anomaly_UrAO8R.jpg,Anomaly,02/07/2025 13:22:01
Anomaly_vJv57N.jpg,Anomaly,02/07/2025 13:24:31
Anomaly_VmCkTI.jpg,Anomaly,02/07/2025 14:06:24
Anomaly_vOVKQL.jpg,Anomaly,02/07/2025 14:08:53
Anomaly_WG177E.jpg,Anomaly,02/07/2025 15:31:32
Anomaly_wjLrsO.jpg,Anomaly,02/07/2025 15:34:01
Anomaly_WObMVZ.jpg,Anomaly,02/07/2025 15:36:31
Anomaly_wRt50a.jpg,Anomaly,02/07/2025 15:39:00
Anomaly_WuwFwY.jpg,Anomaly,02/07/2025 17:09:55
Anomaly_WyhNXr.jpg,Anomaly,02/07/2025 17:12:24
Anomaly_X0rZZg.jpg,Anomaly,02/07/2025 18:46:20
Anomaly_xBTosT.jpg,Anomaly,02/07/2025 18:48:49
Anomaly_xfPFW8.jpg,Anomaly,02/07/2025 18:51:19
Anomaly_YHEHNb.jpg,Anomaly,02/07/2025 19:18:57
Anomaly_YtBuYQ.jpg,Anomaly,02/07/2025 19:21:27
Anomaly_yzdrih.jpg,Anomaly,02/07/2025 19:23:56
Anomaly_ZzbVN3.jpg,Anomaly,02/07/2025 19:26:26
Normal_060YWe.jpg,Normal,27/06/2025 09:35:23
Normal_1B3NUV.jpg,Normal,27/06/2025 10:19:17
Normal_1tlrxD.jpg,Normal,27/06/2025 11:11:29
Normal_3rLhzs.jpg,Normal,27/06/2025 12:04:58
Normal_4ghppS.jpg,Normal,27/06/2025 12:54:42
Normal_6BsRWB.jpg,Normal,27/06/2025 13:38:36
Normal_6pLfHb.jpg,Normal,27/06/2025 14:28:24
Normal_6yadsj.jpg,Normal,27/06/2025 15:12:18
Normal_734Xyq.jpg,Normal,27/06/2025 15:56:12
Normal_78XRWY.jpg,Normal,27/06/2025 16:40:06
Normal_7NvWo1.jpg,Normal,27/06/2025 17:24:00
Normal_8Rog80.jpg,Normal,27/06/2025 18:17:48
Normal_8uretw.jpg,Normal,27/06/2025 19:01:42
Normal_a22Afq.jpg,Normal,27/06/2025 19:54:11
Normal_AdPnIW.jpg,Normal,27/06/2025 20:38:05
Normal_AsF2uo.jpg,Normal,27/06/2025 21:21:59
Normal_AtbxS2.jpg,Normal,28/06/2025 09:35:52
Normal_AyESyN.jpg,Normal,28/06/2025 10:19:46
Normal_AZIMhF.jpg,Normal,28/06/2025 11:03:40
Normal_bRH67Z.jpg,Normal,28/06/2025 11:47:34
Normal_c1CEdh.jpg,Normal,28/06/2025 12:36:53
Normal_cNJfXp.jpg,Normal,28/06/2025 13:20:47
Normal_CYHC5M.jpg,Normal,28/06/2025 14:04:41
Normal_d7M64w.jpg,Normal,28/06/2025 14:48:35
Normal_DfP9Ra.jpg,Normal,28/06/2025 15:32:29
Normal_DNI5yb.jpg,Normal,28/06/2025 16:16:24
Normal_eEHNRR.jpg,Normal,28/06/2025 17:00:18
Normal_Eipw5h.jpg,Normal,28/06/2025 17:44:12
Normal_eUBJWn.jpg,Normal,28/06/2025 18:28:06
Normal_fb21jt.jpg,Normal,28/06/2025 19:12:00
Normal_Fd6JRw.jpg,Normal,28/06/2025 19:55:54
Normal_FGSqSH.jpg,Normal,28/06/2025 20:39:48
Normal_FXGxv8.jpg,Normal,28/06/2025 21:23:42
Normal_GA9aZF.jpg,Normal,29/06/2025 09:37:35
Normal_gKd90L.jpg,Normal,29/06/2025 10:21:29
Normal_gUBeb7.jpg,Normal,29/06/2025 11:05:23
Normal_h3DmZF.jpg,Normal,29/06/2025 11:49:17
Normal_hRnZne.jpg,Normal,29/06/2025 12:33:12
Normal_iGaAhY.jpg,Normal,29/06/2025 13:24:28
Normal_INifZG.jpg,Normal,29/06/2025 14:08:22
Normal_iO1op8.jpg,Normal,29/06/2025 14:52:16
Normal_JczGxt.jpg,Normal,29/06/2025 15:36:10
Normal_jfMx4w.jpg,Normal,29/06/2025 16:20:04
Normal_Jvxyjz.jpg,Normal,29/06/2025 17:03:58
Normal_KAjpNw.jpg,Normal,29/06/2025 17:47:52
Normal_KfaqUz.jpg,Normal,29/06/2025 18:31:46
Normal_KtZZuF.jpg,Normal,29/06/2025 19:32:11
Normal_l8brV1.jpg,Normal,29/06/2025 20:16:05
Normal_lbm0c2.jpg,Normal,29/06/2025 21:08:33
Normal_lBTAqp.jpg,Normal,29/06/2025 21:52:28
Normal_llp5NP.jpg,Normal,30/06/2025 10:06:21
Normal_MAC9Zp.jpg,Normal,30/06/2025 10:50:15
Normal_MS2k97.jpg,Normal,30/06/2025 11:51:53
Normal_n1S9WD.jpg,Normal,30/06/2025 12:35:47
Normal_ODaY86.jpg,Normal,30/06/2025 13:19:41
Normal_ODSQtD.jpg,Normal,30/06/2025 14:10:54
Normal_OojnEC.jpg,Normal,30/06/2025 14:54:48
Normal_ou0KXd.jpg,Normal,30/06/2025 15:48:02
Normal_oz9ga5.jpg,Normal,30/06/2025 16:40:29
Normal_P6tmWd.jpg,Normal,30/06/2025 17:24:23
Normal_pdQmPU.jpg,Normal,30/06/2025 18:16:06
Normal_PnkIQp.jpg,Normal,30/06/2025 19:00:01
Normal_pqGYVq.jpg,Normal,30/06/2025 19:43:55
Normal_Pyq9AU.jpg,Normal,30/06/2025 20:27:49
Normal_QLLVvR.jpg,Normal,30/06/2025 21:21:05
Normal_qyLCOu.jpg,Normal,01/07/2025 09:40:48
Normal_R2TYla.jpg,Normal,01/07/2025 10:34:36
Normal_RoE0Aa.jpg,Normal,01/07/2025 11:18:30
Normal_SGVA4Y.jpg,Normal,01/07/2025 12:02:24
Normal_shKznX.jpg,Normal,01/07/2025 12:46:18
Normal_Snk1HZ.jpg,Normal,01/07/2025 13:30:12
Normal_Ss9XYR.jpg,Normal,01/07/2025 14:14:06
Normal_t8FENs.jpg,Normal,01/07/2025 14:58:00
Normal_tEgW8l.jpg,Normal,01/07/2025 15:41:55
Normal_tl7VUJ.jpg,Normal,01/07/2025 16:25:49
Normal_TReWVe.jpg,Normal,01/07/2025 17:09:43
Normal_TwkVE5.jpg,Normal,01/07/2025 17:53:37
Normal_tY9OU4.jpg,Normal,01/07/2025 18:46:31
Normal_Uc1TZH.jpg,Normal,01/07/2025 19:30:25
Normal_UrR8nb.jpg,Normal,01/07/2025 20:22:16
Normal_v89ZFF.jpg,Normal,01/07/2025 21:06:10
Normal_vRNv00.jpg,Normal,01/07/2025 21:50:04
Normal_w7yCcY.jpg,Normal,02/07/2025 10:03:57
Normal_wbMxz3.jpg,Normal,02/07/2025 10:54:12
Normal_wcXd1f.jpg,Normal,02/07/2025 11:38:06
Normal_woBQ8Y.jpg,Normal,02/07/2025 12:27:07
Normal_Wu4Tyg.jpg,Normal,02/07/2025 13:11:01
Normal_wvSUSS.jpg,Normal,02/07/2025 14:04:04
Normal_X9VqIo.jpg,Normal,02/07/2025 14:53:40
Normal_Xsm3vq.jpg,Normal,02/07/2025 15:46:36
Normal_y4ceKZ.jpg,Normal,02/07/2025 16:30:30
Normal_yjJ8bu.jpg,Normal,02/07/2025 17:21:00
Normal_yltG3i.jpg,Normal,02/07/2025 18:04:54
Normal_YojcLj.jpg,Normal,02/07/2025 18:56:35
Normal_YqbX9v.jpg,Normal,02/07/2025 19:48:17
Normal_yqRf35.jpg,Normal,02/07/2025 20:32:11
Normal_zGyIEK.jpg,Normal,02/07/2025 21:16:05
Normal_ZjOptb.jpg,Normal,02/07/2025 22:00:00
